designation,ra,dec,sigra,sigdec,sigradec,glon,glat,elon,elat,wx,wy,cntr,source_id,coadd_id,src,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,satnum,ra_pm,dec_pm,sigra_pm,sigdec_pm,sigradec_pm,pmra,sigpmra,pmdec,sigpmdec,w1rchi2_pm,w2rchi2_pm,w3rchi2_pm,w4rchi2_pm,rchi2_pm,pmcode,cc_flags,rel,ext_flg,var_flg,ph_qual,det_bit,moon_lev,w1nm,w1m,w2nm,w2m,w3nm,w3m,w4nm,w4m,w1cov,w2cov,w3cov,w4cov,w1cc_map,w1cc_map_str,w2cc_map,w2cc_map_str,w3cc_map,w3cc_map_str,w4cc_map,w4cc_map_str,best_use_cntr,ngrp,w1flux,w1sigflux,w1sky,w1sigsk,w1conf,w2flux,w2sigflux,w2sky,w2sigsk,w2conf,w3flux,w3sigflux,w3sky,w3sigsk,w3conf,w4flux,w4sigflux,w4sky,w4sigsk,w4conf,w1mag,w1sigm,w1flg,w1mcor,w2mag,w2sigm,w2flg,w2mcor,w3mag,w3sigm,w3flg,w3mcor,w4mag,w4sigm,w4flg,w4mcor,w1mag_1,w1sigm_1,w1flg_1,w2mag_1,w2sigm_1,w2flg_1,w3mag_1,w3sigm_1,w3flg_1,w4mag_1,w4sigm_1,w4flg_1,w1mag_2,w1sigm_2,w1flg_2,w2mag_2,w2sigm_2,w2flg_2,w3mag_2,w3sigm_2,w3flg_2,w4mag_2,w4sigm_2,w4flg_2,w1mag_3,w1sigm_3,w1flg_3,w2mag_3,w2sigm_3,w2flg_3,w3mag_3,w3sigm_3,w3flg_3,w4mag_3,w4sigm_3,w4flg_3,w1mag_4,w1sigm_4,w1flg_4,w2mag_4,w2sigm_4,w2flg_4,w3mag_4,w3sigm_4,w3flg_4,w4mag_4,w4sigm_4,w4flg_4,w1mag_5,w1sigm_5,w1flg_5,w2mag_5,w2sigm_5,w2flg_5,w3mag_5,w3sigm_5,w3flg_5,w4mag_5,w4sigm_5,w4flg_5,w1mag_6,w1sigm_6,w1flg_6,w2mag_6,w2sigm_6,w2flg_6,w3mag_6,w3sigm_6,w3flg_6,w4mag_6,w4sigm_6,w4flg_6,w1mag_7,w1sigm_7,w1flg_7,w2mag_7,w2sigm_7,w2flg_7,w3mag_7,w3sigm_7,w3flg_7,w4mag_7,w4sigm_7,w4flg_7,w1mag_8,w1sigm_8,w1flg_8,w2mag_8,w2sigm_8,w2flg_8,w3mag_8,w3sigm_8,w3flg_8,w4mag_8,w4sigm_8,w4flg_8,w1magp,w1sigp1,w1sigp2,w1k,w1ndf,w1mlq,w1mjdmin,w1mjdmax,w1mjdmean,w2magp,w2sigp1,w2sigp2,w2k,w2ndf,w2mlq,w2mjdmin,w2mjdmax,w2mjdmean,w3magp,w3sigp1,w3sigp2,w3k,w3ndf,w3mlq,w3mjdmin,w3mjdmax,w3mjdmean,w4magp,w4sigp1,w4sigp2,w4k,w4ndf,w4mlq,w4mjdmin,w4mjdmax,w4mjdmean,rho12,rho23,rho34,q12,q23,q34,xscprox,w1rsemi,w1ba,w1pa,w1gmag,w1gerr,w1gflg,w2rsemi,w2ba,w2pa,w2gmag,w2gerr,w2gflg,w3rsemi,w3ba,w3pa,w3gmag,w3gerr,w3gflg,w4rsemi,w4ba,w4pa,w4gmag,w4gerr,w4gflg,tmass_key,r_2mass,pa_2mass,n_2mass,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,x,y,z,spt_ind,htm20
J021809.57-495317.6,34.5398992,-49.8882240,0.3153,0.3011,-0.0983,272.6526731,-61.8323225,3.3360037,-57.8853405,2551.758,2278.554,348050001351035655,0348m500_ac51-035655,0348m500_ac51,35655,17.173,0.102,10.6,0.996,17.137,0.331,3.3,0.85,12.692,,0.4,0.976,8.495,,1.4,0.908,0.927,1,0,0.000,0.000,0.000,0.000,0000,34.5398863,-49.8882240,0.4437,0.4246,-0.1341,912,1443,18,1378,0.995,0.85,0.976,0.908,0.926,1N001,0000,,0,nnnn,ABUU,3,0000,7,41,0,41,0,16,0,16,40.636,40.501,15.807,15.916,0,,0,,0,,0,,348050001351035655,0,21.41,2.011,8.071,2.676,0.117,8.815,2.689,23.758,3.427,0.013,23.87,54.44,1326.134,26.966,4.922,25.83,18.76,387.219,11.093,2.581,16.969,0.288,1,0.261,16.386,,32,0.319,12.571,,32,0.825,8.417,,32,0.576,17.666,0.309,0,17.015,,32,15.091,,32,9.456,,32,17.230,0.288,1,16.705,,32,13.396,,32,8.993,,32,16.959,0.292,1,16.497,,32,13.110,,32,8.757,,32,16.616,0.262,17,16.182,,32,12.881,,32,9.914,,32,16.239,0.222,17,15.817,,32,12.679,,32,8.438,,32,15.924,0.195,17,16.143,0.450,1,12.499,,32,8.203,,32,15.605,0.169,17,15.698,0.349,1,12.335,,32,7.987,,32,15.175,0.131,17,15.205,0.255,17,12.184,,32,7.788,,32,17.182,0.768,0.120,0.719,37,2.24,55370.81159171,55551.97875903,55476.75105005,17.259,2.418,0.378,0.684,25,0.01,55370.81159171,55551.97875903,55476.75105005,14.683,11.351,2.838,0.734,7,0.22,55370.81159171,55372.59762815,55371.65914254,9.514,2.912,0.728,0.795,7,0.34,55370.81159171,55372.59762815,55371.65914254,34,-75,17,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.5307144529837380,0.3652943441309040,-0.7647889980511910,103213303,9791702392859
